Ni,Mn,Fe,Cr,formula,Sconf,SconfR,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,compound possible,max ionic char,avg ionic char
0.05,0.4,0.1,0.45,Ni5Mn40Fe10Cr45,9.529821638789603e-05,1.1058898790247633,4.0,0.6123724356957946,0.538608672507971,0.491570527430705,0.4739915583105611,0.46224424180600177,24.0,28.0,4.0,24.8,0.7199999999999999,24.0,49.0,61.0,12.0,51.4,2.16,49.0,51.9961,58.6934,6.6972999999999985,53.892633,1.7068797000000018,51.9961,1519.0,2180.0,661.0,1856.1,291.51,2180.0,6.0,10.0,4.0,6.8,0.72,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,137.55,2.464999999999992,139.0,1.55,1.91,0.3599999999999999,1.6455000000000002,0.07639999999999991,1.66,1.0,2.0,1.0,1.55,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.25,0.425,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,6.8,0.72,6.0,0.0,1.0,1.0,0.45,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.75,0.425,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,5.2,0.72,6.0,10.32,11.19,0.8699999999999992,10.81953448276,0.33341896551599987,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.24096006327586203,0.4093840110172415,0.0,217.0,229.0,12.0,224.0,5.6,229.0,0.22794117647058826,0.0,0.7720588235294118,0.0,0.0,0.031880743083437246,0.002638435967360519
0.0,0.45,0.1,0.45,Mn45Fe10Cr45,8.177120548704243e-05,0.9489154358953991,3.0,0.6442049363362563,0.5679995536596374,0.5169422694758187,0.49684123087997817,0.4822980652234041,24.0,26.0,2.0,24.65,0.5850000000000002,24.0,49.0,55.0,6.0,50.95,1.7549999999999997,49.0,51.9961,55.845,3.8489000000000004,53.704865250000005,1.537888725000001,51.9961,1519.0,2180.0,661.0,1845.65,300.915,1519.0,6.0,8.0,2.0,6.65,0.585,6.0,4.0,4.0,0.0,4.0,0.0,4.0,132.0,139.0,7.0,138.3,1.259999999999991,139.0,1.55,1.83,0.28,1.6275,0.06974999999999995,1.55,1.0,2.0,1.0,1.55,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.1,0.17999999999999972,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,6.65,0.585,6.0,0.0,1.0,1.0,0.45,0.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.9,0.17999999999999972,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.35,0.585,5.0,10.4875862069,11.19,0.7024137930999999,10.827913793105,0.3258775862054998,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.21120583431034476,0.379891393137931,0.0,217.0,229.0,12.0,223.6,5.940000000000001,217.0,0.23308270676691728,0.0,0.7669172932330827,0.0,0.0,0.019409168797571597,0.0018090028380820526
0.4,0.0,0.15,0.45,Ni40Fe15Cr45,8.707063431648586e-05,1.0104127537805414,3.0,0.6204836822995429,0.541181682925445,0.4917951012637616,0.4740118098504474,0.4622448299201573,24.0,28.0,4.0,25.9,1.7100000000000002,24.0,49.0,61.0,12.0,54.7,5.13,49.0,51.9961,58.6934,6.6972999999999985,55.252354999999994,2.9306295,51.9961,1728.0,2180.0,452.0,1943.85,212.535,2180.0,6.0,10.0,4.0,7.9,1.71,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,131.95,6.360000000000002,139.0,1.66,1.91,0.25,1.7855,0.11295000000000002,1.66,1.0,2.0,1.0,1.55,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.35,1.32,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.9,1.71,6.0,0.0,1.0,1.0,0.45,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.65,1.32,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.1,1.71,6.0,10.32,11.19,0.8699999999999992,10.773,0.3752999999999996,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5547573,0.49928157,0.0,225.0,229.0,4.0,227.4,1.9199999999999988,229.0,0.1962025316455696,0.0,0.8037974683544303,0.0,0.0,0.015503562994591547,0.003372494544155661
0.35,0.05,0.15,0.45,Ni35Mn5Fe15Cr45,0.00010005765048760117,1.161120818283116,4.0,0.5916079783099616,0.5161400577281836,0.47342036474177746,0.46035533163689746,0.453519839454665,24.0,28.0,4.0,25.75,1.65,24.0,49.0,61.0,12.0,54.25,4.95,49.0,51.9961,58.6934,6.6972999999999985,55.064587249999995,2.7742927499999994,51.9961,1519.0,2180.0,661.0,1933.4,221.94,2180.0,6.0,10.0,4.0,7.75,1.65,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,132.7,6.3,139.0,1.55,1.91,0.3599999999999999,1.7675,0.11850000000000001,1.66,1.0,2.0,1.0,1.55,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.2,1.26,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.75,1.65,6.0,0.0,1.0,1.0,0.45,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.8,1.26,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.25,1.65,6.0,10.32,11.19,0.8699999999999992,10.781379310345,0.3677586206894996,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5250030710344827,0.5249720589655174,0.0,217.0,229.0,12.0,227.0,2.4,229.0,0.2,0.0,0.8,0.0,0.0,0.031880743083437246,0.003783115400794036
0.3,0.1,0.15,0.45,Ni30Mn10Fe15Cr45,0.00010645395170127294,1.2353468116280646,4.0,0.570087712549569,0.49664419418963435,0.4616517735710526,0.45370102804451884,0.4507751085292535,24.0,28.0,4.0,25.6,1.56,24.0,49.0,61.0,12.0,53.8,4.68,49.0,51.9961,58.6934,6.6972999999999985,54.87681949999999,2.592647550000001,51.9961,1519.0,2180.0,661.0,1922.95,231.345,2180.0,6.0,10.0,4.0,7.6,1.56,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,133.45,6.105000000000001,139.0,1.55,1.91,0.3599999999999999,1.7494999999999998,0.12045,1.66,1.0,2.0,1.0,1.55,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.05,1.17,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.6,1.56,6.0,0.0,1.0,1.0,0.45,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.95,1.17,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.4,1.56,6.0,10.32,11.19,0.8699999999999992,10.78975862069,0.3602172413789997,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.4952488420689655,0.544711702137931,0.0,217.0,229.0,12.0,226.6,2.8800000000000012,229.0,0.20394736842105265,0.0,0.7960526315789473,0.0,0.0,0.031880743083437246,0.004034332542015225
0.25,0.15,0.15,0.45,Ni25Mn15Fe15Cr45,0.00010987427790525038,1.275038049043734,4.0,0.5567764362830022,0.48417082966445046,0.4553738447153886,0.4511007213352538,0.4501273956641425,24.0,28.0,4.0,25.45,1.44,24.0,49.0,61.0,12.0,53.35,4.32,49.0,51.9961,58.6934,6.6972999999999985,54.68905175,2.4236565750000003,51.9961,1519.0,2180.0,661.0,1912.5,240.75,2180.0,6.0,10.0,4.0,7.45,1.44,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,134.2,5.7600000000000025,139.0,1.55,1.91,0.3599999999999999,1.7315,0.11880000000000003,1.66,1.0,2.0,1.0,1.55,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.9,1.08,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.45,1.44,6.0,0.0,1.0,1.0,0.45,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.1,1.08,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.55,1.44,6.0,10.32,11.19,0.8699999999999992,10.798137931034999,0.35267586206849955,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.46549461310344825,0.5585004995172415,0.0,217.0,229.0,12.0,226.2,3.360000000000002,229.0,0.2080536912751678,0.0,0.7919463087248323,0.0,0.0,0.031880743083437246,0.004126145967819228
0.2,0.2,0.15,0.45,Ni20Mn20Fe15Cr45,0.00011096295533489082,1.2876716260045196,4.0,0.552268050859363,0.47986686122253325,0.4534388829335621,0.45046834940089114,0.4500278199175811,24.0,28.0,4.0,25.3,1.29,24.0,49.0,61.0,12.0,52.9,3.87,49.0,51.9961,58.6934,6.6972999999999985,54.501284,2.254665600000001,51.9961,1519.0,2180.0,661.0,1902.05,250.155,2180.0,6.0,10.0,4.0,7.3,1.29,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,134.95,5.265000000000003,139.0,1.55,1.91,0.3599999999999999,1.7135,0.11355000000000003,1.66,1.0,2.0,1.0,1.55,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.75,0.975,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.3,1.29,6.0,0.0,1.0,1.0,0.45,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.25,0.975,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.7,1.29,6.0,10.32,11.19,0.8699999999999992,10.80651724138,0.34513448275799974,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.43574038413793104,0.5663384511034484,0.0,217.0,229.0,12.0,225.8,3.8399999999999976,229.0,0.2123287671232877,0.0,0.7876712328767124,0.0,0.0,0.031880743083437246,0.004058555678206045
0.15,0.25,0.15,0.45,Ni15Mn25Fe15Cr45,0.00010987427790525038,1.275038049043734,4.0,0.5567764362830022,0.48417082966445046,0.4553738447153886,0.4511007213352538,0.4501273956641425,24.0,28.0,4.0,25.15,1.1099999999999994,24.0,49.0,61.0,12.0,52.45,3.3300000000000005,49.0,51.9961,58.6934,6.6972999999999985,54.31351624999999,2.0856746250000016,51.9961,1519.0,2180.0,661.0,1891.6,259.56,2180.0,6.0,10.0,4.0,7.15,1.11,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,135.7,4.6200000000000045,139.0,1.55,1.91,0.3599999999999999,1.6955,0.10470000000000003,1.66,1.0,2.0,1.0,1.55,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.6,0.84,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.15,1.11,6.0,0.0,1.0,1.0,0.45,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.4,0.84,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.85,1.11,6.0,10.32,11.19,0.8699999999999992,10.814896551725,0.3375931034474998,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.40598615517241377,0.5682255568965517,0.0,217.0,229.0,12.0,225.4,4.3199999999999985,229.0,0.21678321678321677,0.0,0.7832167832167831,0.0,0.0,0.031880743083437246,0.0038315616731756747
0.1,0.3,0.15,0.45,Ni10Mn30Fe15Cr45,0.00010645395170127294,1.2353468116280646,4.0,0.570087712549569,0.49664419418963435,0.4616517735710526,0.45370102804451884,0.4507751085292535,24.0,28.0,4.0,25.0,0.9,24.0,49.0,61.0,12.0,52.0,2.7,49.0,51.9961,58.6934,6.6972999999999985,54.1257485,1.916683650000001,51.9961,1519.0,2180.0,661.0,1881.15,268.965,2180.0,6.0,10.0,4.0,7.0,0.9,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,136.45,3.8250000000000055,139.0,1.55,1.91,0.3599999999999999,1.6775,0.09225000000000003,1.66,1.0,2.0,1.0,1.55,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.45,0.675,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.0,0.9,6.0,0.0,1.0,1.0,0.45,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.55,0.675,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,5.0,0.9,6.0,10.32,11.19,0.8699999999999992,10.82327586207,0.3300517241369998,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.3762319262068965,0.5641618168965518,0.0,217.0,229.0,12.0,225.0,4.8,229.0,0.22142857142857145,0.0,0.7785714285714286,0.0,0.0,0.031880743083437246,0.0034451639527281197
0.05,0.35,0.15,0.45,Ni5Mn35Fe15Cr45,0.00010005765048760117,1.161120818283116,4.0,0.5916079783099616,0.5161400577281836,0.47342036474177746,0.46035533163689746,0.453519839454665,24.0,28.0,4.0,24.85,0.7649999999999999,24.0,49.0,61.0,12.0,51.55,2.2950000000000004,49.0,51.9961,58.6934,6.6972999999999985,53.937980749999994,1.747692675000002,51.9961,1519.0,2180.0,661.0,1870.7,278.37,2180.0,6.0,10.0,4.0,6.85,0.765,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,137.2,2.880000000000007,139.0,1.55,1.91,0.3599999999999999,1.6595,0.07664999999999995,1.66,1.0,2.0,1.0,1.55,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.3,0.4799999999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,6.85,0.765,6.0,0.0,1.0,1.0,0.45,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.7,0.4799999999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,5.15,0.765,6.0,10.32,11.19,0.8699999999999992,10.831655172415,0.3225103448264997,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.3464776972413792,0.5541472311034483,0.0,217.0,229.0,12.0,224.6,5.320000000000001,229.0,0.22627737226277375,0.0,0.7737226277372263,0.0,0.0,0.031880743083437246,0.0028993625168633767
0.0,0.4,0.15,0.45,Mn40Fe15Cr45,8.707063431648586e-05,1.0104127537805414,3.0,0.6204836822995429,0.541181682925445,0.4917951012637616,0.4740118098504474,0.4622448299201573,24.0,26.0,2.0,24.7,0.6300000000000001,24.0,49.0,55.0,6.0,51.1,1.8899999999999997,49.0,51.9961,55.845,3.8489000000000004,53.750212999999995,1.578701700000002,51.9961,1519.0,2180.0,661.0,1860.25,287.775,2180.0,6.0,8.0,2.0,6.7,0.63,6.0,4.0,4.0,0.0,4.0,0.0,4.0,132.0,139.0,7.0,137.95,1.785000000000008,139.0,1.55,1.83,0.28,1.6415,0.07319999999999997,1.66,1.0,2.0,1.0,1.55,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.15,0.2550000000000002,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,6.7,0.63,6.0,0.0,1.0,1.0,0.45,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.85,0.2550000000000002,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.3,0.63,6.0,10.4875862069,11.19,0.7024137930999999,10.84003448276,0.3149689655159999,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.316723468275862,0.5381817995172414,0.0,217.0,229.0,12.0,224.2,5.7600000000000025,229.0,0.23134328358208955,0.0,0.7686567164179104,0.0,0.0,0.019409168797571597,0.002194157365581449
0.35,0.0,0.2,0.45,Ni35Fe20Cr45,9.036599179520763e-05,1.0486537893593546,3.0,0.6041522986797286,0.5217103446276168,0.47438689083613894,0.4605216071516196,0.4535317439048319,24.0,28.0,4.0,25.8,1.62,24.0,49.0,61.0,12.0,54.4,4.86,49.0,51.9961,58.6934,6.6972999999999985,55.10993499999999,2.8024515,51.9961,1728.0,2180.0,452.0,1948.0,208.8,2180.0,6.0,10.0,4.0,7.8,1.62,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,132.35,5.9849999999999985,139.0,1.66,1.91,0.25,1.7814999999999999,0.10935000000000004,1.66,1.0,2.0,1.0,1.55,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.25,1.225,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.8,1.62,6.0,0.0,1.0,1.0,0.45,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.75,1.225,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.2,1.62,6.0,10.32,11.19,0.8699999999999992,10.7935,0.3568499999999996,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.630520705,0.592056838,0.0,225.0,229.0,4.0,227.6,1.8200000000000016,229.0,0.19871794871794873,0.0,0.8012820512820513,0.0,0.0,0.015503562994591547,0.003201628238329808
0.3,0.05,0.2,0.45,Ni30Mn5Fe20Cr45,0.00010273537326348066,1.1921945007602976,4.0,0.5787918451395113,0.5016611417710446,0.46267919866370966,0.45388085346020546,0.4507876683858628,24.0,28.0,4.0,25.65,1.55,24.0,49.0,61.0,12.0,53.95,4.65,49.0,51.9961,58.6934,6.6972999999999985,54.92216725,2.633460525,51.9961,1519.0,2180.0,661.0,1937.55,218.205,2180.0,6.0,10.0,4.0,7.65,1.55,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,133.1,5.9,139.0,1.55,1.91,0.3599999999999999,1.7635000000000003,0.11450000000000003,1.66,1.0,2.0,1.0,1.55,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.1,1.14,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.65,1.55,6.0,0.0,1.0,1.0,0.45,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.9,1.14,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.35,1.55,6.0,10.32,11.19,0.8699999999999992,10.801879310345,0.3493086206894997,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.6007664760344827,0.6039585295862069,0.0,217.0,229.0,12.0,227.2,2.3400000000000034,229.0,0.20261437908496732,0.0,0.7973856209150326,0.0,0.0,0.031880743083437246,0.003577073357547535
0.25,0.1,0.2,0.45,Ni25Mn10Fe20Cr45,0.00010841020128426702,1.2580481453641945,4.0,0.5612486080160912,0.4873492849900016,0.45619932746515934,0.4512613171151527,0.4501393854869811,24.0,28.0,4.0,25.5,1.45,24.0,49.0,61.0,12.0,53.5,4.35,49.0,51.9961,58.6934,6.6972999999999985,54.7343995,2.46446955,51.9961,1519.0,2180.0,661.0,1927.1,227.61,2180.0,6.0,10.0,4.0,7.5,1.45,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,133.85,5.665,139.0,1.55,1.91,0.3599999999999999,1.7455,0.11605000000000004,1.66,1.0,2.0,1.0,1.55,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.95,1.045,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.5,1.45,6.0,0.0,1.0,1.0,0.45,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.05,1.045,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.5,1.45,6.0,10.32,11.19,0.8699999999999992,10.81025862069,0.34176724137899966,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5710122470689655,0.6280514476379311,0.0,217.0,229.0,12.0,226.8,2.8599999999999968,229.0,0.20666666666666667,0.0,0.7933333333333333,0.0,0.0,0.031880743083437246,0.003793114761348077
0.2,0.15,0.2,0.45,Ni20Mn15Fe20Cr45,0.00011096295533489082,1.2876716260045196,4.0,0.552268050859363,0.47986686122253325,0.4534388829335621,0.45046834940089114,0.4500278199175811,24.0,28.0,4.0,25.35,1.3200000000000003,24.0,49.0,61.0,12.0,53.05,3.9599999999999995,49.0,51.9961,58.6934,6.6972999999999985,54.546631749999996,2.2954785750000006,51.9961,1519.0,2180.0,661.0,1916.65,237.015,2180.0,6.0,10.0,4.0,7.35,1.32,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,134.6,5.280000000000001,139.0,1.55,1.91,0.3599999999999999,1.7275,0.11400000000000002,1.66,1.0,2.0,1.0,1.55,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.8,0.96,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.35,1.32,6.0,0.0,1.0,1.0,0.45,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.2,0.96,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.65,1.32,6.0,10.32,11.19,0.8699999999999992,10.818637931035001,0.3342258620684998,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5412580181034482,0.6494165855172415,0.0,217.0,229.0,12.0,226.4,3.379999999999998,229.0,0.2108843537414966,0.0,0.7891156462585034,0.0,0.0,0.031880743083437246,0.0038497524497314315
0.15,0.2,0.2,0.45,Ni15Mn20Fe20Cr45,0.00011096295533489082,1.2876716260045196,4.0,0.552268050859363,0.47986686122253325,0.4534388829335621,0.45046834940089114,0.4500278199175811,24.0,28.0,4.0,25.2,1.16,24.0,49.0,61.0,12.0,52.6,3.48,49.0,51.9961,58.6934,6.6972999999999985,54.358864,2.126487600000001,51.9961,1519.0,2180.0,661.0,1906.2,246.42,2180.0,6.0,10.0,4.0,7.2,1.16,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,135.35,4.745000000000001,139.0,1.55,1.91,0.3599999999999999,1.7094999999999998,0.10834999999999997,1.66,1.0,2.0,1.0,1.55,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.65,0.845,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.2,1.16,6.0,0.0,1.0,1.0,0.45,0.495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.35,0.845,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.8,1.16,6.0,10.32,11.19,0.8699999999999992,10.827017241379998,0.32668448275799955,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.511503789137931,0.6648308776034483,0.0,217.0,229.0,12.0,226.0,3.9,229.0,0.2152777777777778,0.0,0.7847222222222222,0.0,0.0,0.031880743083437246,0.0037469864226976
